,link,hour,qlength,congestion,nvehicles
1056,31036,15-16,522.014,0.2741379310344828,53
1057,32001,15-16,356.5969999999999,0.41904761904761906,66
1058,32002,15-16,146.596,0.34736842105263155,44
1059,32003,15-16,252.30599999999993,0.32380952380952377,51
1060,32004,15-16,48.36699999999996,0.4133333333333334,62
1061,32005,15-16,343.57699999999994,0.4248447204968944,57
1062,32006,15-16,337.6769999999999,0.36302521008403366,72
1063,32007,15-16,350.4669999999999,0.43876651982378856,83
1064,32008,15-16,337.58699999999993,0.3859030837004405,73
1065,32009,15-16,392.37699999999995,0.3029126213592233,52
1066,32010,15-16,373.82699999999994,0.4444444444444445,80
1067,32011,15-16,159.37599999999998,0.3728155339805825,64
1068,32012,15-16,355.6669999999999,0.4225352112676056,75
1069,32013,15-16,372.52699999999993,0.5968911917098446,96
1070,32014,15-16,372.52699999999993,0.4072398190045249,75
1071,32015,15-16,349.4269999999999,0.40186046511627904,72
1072,32016,15-16,435.14699999999993,0.36111111111111116,65
1073,32017,15-16,343.83699999999993,0.4903225806451612,76
1074,32018,15-16,151.92599999999993,0.4953488372093023,71
1075,32019,15-16,379.95699999999994,0.4020618556701031,65
1076,32020,15-16,337.5369999999999,0.3786666666666667,71
1077,32021,15-16,386.32699999999994,0.4281938325991189,81
1078,32022,15-16,337.88699999999994,0.39,78
1079,32023,15-16,176.92599999999993,0.4242424242424242,70
1080,32024,15-16,343.49699999999996,0.40194174757281553,69
1081,32025,15-16,393.7369999999999,0.36150627615062764,72
1082,32026,15-16,239.85599999999994,0.5527272727272726,76
1083,32027,15-16,379.32699999999994,0.5,100
1084,32028,15-16,362.31699999999995,0.4102564102564103,80
1085,32029,15-16,343.7969999999999,0.45576923076923076,79
1086,32030,15-16,146.846,0.3266666666666666,49
1087,32031,15-16,343.4869999999999,0.5253456221198156,95
1088,32032,15-16,387.69699999999995,0.4411764705882352,75
1089,32033,15-16,159.61599999999993,0.5245901639344263,80
1090,32034,15-16,350.27699999999993,0.44347826086956527,68
1091,32035,15-16,377.83699999999993,0.39593908629441626,65
1092,32036,15-16,337.52699999999993,0.15,29
1093,41001,15-16,588.3559999999999,0.478125,153
1094,41002,15-16,624.3159999999999,0.3287822878228782,99
1095,41003,15-16,600.896,0.309375,110
1096,41004,15-16,621.4359999999999,0.371875,119
1097,41005,15-16,643.136,0.3986970684039088,136
1098,41006,15-16,624.3159999999999,0.43598615916955014,140
1099,41007,15-16,630.5059999999999,0.42244897959183675,138
1100,41008,15-16,594.636,0.3780564263322884,134
1101,41009,15-16,619.5959999999999,0.2830388692579505,89
1102,41010,15-16,631.3159999999999,0.38734177215189874,136
1103,41011,15-16,564.396,0.40684931506849314,132
1104,41012,15-16,564.9559999999999,0.3527027027027027,116
1105,41013,15-16,631.3159999999999,0.29575971731448764,93
1106,41014,15-16,575.8459999999999,0.32756183745583034,103
1107,41015,15-16,643.1759999999999,0.3789473684210526,136
1108,41016,15-16,558.276,0.38842105263157894,123
1109,41017,15-16,583.276,0.39831081081081077,131
1110,41018,15-16,582.6659999999999,0.33445945945945943,110
1111,41019,15-16,638.286,0.3030927835051547,98
1112,41020,15-16,615.0059999999999,0.4166666666666667,125
1113,41021,15-16,558.2359999999999,0.33191489361702126,104
1114,41022,15-16,631.3159999999999,0.3726315789473684,118
1115,41023,15-16,558.3659999999999,0.37422680412371134,121
1116,41024,15-16,558.376,0.34639175257731963,112
1117,42001,15-16,42.95600000000002,0.35,84
1118,42002,15-16,81.858,0.39858657243816253,94
1119,42003,15-16,57.898000000000025,0.3077922077922078,79
1120,42004,15-16,100.00799999999998,0.3958333333333333,95
1121,42005,15-16,119.88799999999998,0.3922330097087378,101
1122,42006,15-16,69.80799999999999,0.31836734693877555,78
1123,42007,15-16,75.51799999999997,0.4110726643598616,99
1124,42008,15-16,75.868,0.41261829652996845,109
1125,42009,15-16,243.173,0.4110726643598616,99
1126,42010,15-16,45.865999999999985,0.39870967741935487,103
1127,42011,15-16,51.488,0.3567567567567568,88
1128,42012,15-16,65.03800000000001,0.34931506849315064,85
1129,42013,15-16,172.685,0.35618374558303884,84
1130,42014,15-16,48.678,0.3082191780821918,75
1131,42015,15-16,88.71799999999996,0.3248407643312102,85
1132,42016,15-16,88.71799999999996,0.4237762237762238,101
1133,42017,15-16,254.15299999999996,0.45559322033898314,112
1134,42018,15-16,243.173,0.5027027027027028,124
1135,42019,15-16,243.173,0.4027397260273972,98
1136,42020,15-16,51.428,0.29466192170818506,69
1137,42021,15-16,243.173,0.43111111111111117,97
1138,42022,15-16,106.33799999999997,0.40842105263157896,97
1139,42023,15-16,204.115,0.3527027027027027,87
1140,42024,15-16,284.703,0.4083333333333333,98
1141,42025,15-16,84.608,0.1647887323943662,39
1142,51001,15-16,25.899999999999977,0.20071942446043167,31
1143,51002,15-16,114.81199999999995,0.4733766233766234,81
1144,51003,15-16,114.81199999999995,0.5365384615384615,93
1145,51004,15-16,80.28800000000001,0.5058823529411764,86
1146,51005,15-16,91.89800000000002,0.4357894736842105,92
1147,51006,15-16,105.44199999999995,0.35593220338983056,70
1148,51007,15-16,93.78800000000001,0.41098265895953756,79
1149,51008,15-16,117.03199999999993,0.49034482758620684,79
1150,51009,15-16,61.43799999999999,0.3676056338028169,58
1151,51010,15-16,80.55799999999999,0.3789473684210526,64
1152,51011,15-16,470.14199999999994,0.49444444444444446,89
1153,51012,15-16,127.03199999999993,0.5307692307692309,92
1154,51013,15-16,98.868,0.42603550295857984,80
1155,51014,15-16,98.868,0.516,86
1156,51015,15-16,82.07799999999997,0.5271428571428572,82
1157,51016,15-16,82.07799999999997,0.330379746835443,58
1158,51017,15-16,458.94199999999995,0.3664670658682635,68
1159,51018,15-16,469.88199999999995,0.4987951807228916,92
1160,51019,15-16,37.238,0.3890322580645161,67
1161,51020,15-16,26.75,0.36126760563380284,57
1162,51021,15-16,46.01800000000003,0.4531914893617021,71
1163,51022,15-16,46.01800000000003,0.37132867132867137,59
1164,51023,15-16,55.798,0.35604395604395606,72
1165,51024,15-16,55.798,0.63,98
1166,51025,15-16,37.50799999999998,0.462,77
1167,51026,15-16,31.46999999999997,0.32774566473988437,63
1168,51027,15-16,58.88799999999998,0.3776223776223776,60
1169,51028,15-16,51.567999999999984,0.30774193548387097,53
1170,51029,15-16,55.817999999999984,0.2772972972972973,57
1171,51030,15-16,101.47800000000001,0.4391566265060241,81
1172,51031,15-16,112.78199999999993,0.5032894736842105,85
1173,51032,15-16,85.30799999999999,0.4296774193548387,74
1174,51033,15-16,90.81799999999998,0.43846153846153846,76
1175,51034,15-16,61.577999999999975,0.4588235294117647,78
1176,51035,15-16,61.577999999999975,0.3857142857142857,66
1177,51036,15-16,32.5,0.2892857142857143,54
1178,51037,15-16,25.25999999999999,0.38322580645161286,66
1179,51038,15-16,25.25999999999999,0.39408284023668644,74
1180,51039,15-16,75.55799999999999,0.45,83
1181,51040,15-16,111.88199999999995,0.4527950310559006,81
1182,51041,15-16,477.085,0.3527027027027027,58
1183,51042,15-16,55.26800000000003,0.373170731707317,68
1184,51043,15-16,53.71800000000002,0.4171875,89
1185,51044,15-16,53.71800000000002,0.5116438356164384,83
1186,51045,15-16,13.96999999999997,0.3449101796407186,64
1187,51046,15-16,7.789999999999964,0.1695652173913043,26
1188,12001,16-17,217.48299999999995,0.3619834710743801,73
1189,12002,16-17,222.563,0.3619834710743801,73
1190,12003,16-17,418.46299999999997,0.3867768595041322,78
1191,12004,16-17,235.86299999999997,0.38961038961038963,75
1192,12005,16-17,36.950999999999965,0.3238938053097345,61
1193,12006,16-17,374.703,0.4863436123348017,92
1194,12007,16-17,387.243,0.4911392405063292,97
1195,12008,16-17,382.703,0.42644628099173554,86
1196,12009,16-17,401.753,0.4987012987012987,96
1197,12010,16-17,204.89299999999997,0.3619834710743801,73
1198,12011,16-17,228.23299999999995,0.3917355371900826,79
1199,12012,16-17,192.433,0.38181818181818183,77
1200,12013,16-17,374.703,0.2899999999999999,58
1201,12014,16-17,49.460999999999956,0.4016528925619835,81
1202,12015,16-17,374.703,0.3223140495867769,65
1203,12016,16-17,197.70299999999997,0.3074380165289256,62
1204,12017,16-17,192.243,0.2776859504132232,56
1205,12018,16-17,42.150999999999954,0.5338983050847458,105
1206,12019,16-17,252.24299999999997,0.4913793103448276,95
1207,12020,16-17,198.613,0.33191489361702126,65
1208,12021,16-17,448.96299999999997,0.41250000000000003,77
1209,12022,16-17,192.14299999999997,0.36,72
1210,12023,16-17,192.38299999999998,0.3471074380165289,70
1211,12024,16-17,374.703,0.45619834710743806,92
1212,12025,16-17,374.703,0.38,76
1213,12026,16-17,204.923,0.4436974789915966,88
1214,12027,16-17,211.08299999999997,0.36681222707423583,70
1215,12028,16-17,58.33099999999996,0.34285714285714286,64
1216,12029,16-17,192.33299999999997,0.2823529411764706,52
1217,12030,16-17,382.703,0.25289256198347104,51
1218,12031,16-17,222.02299999999997,0.29377593360995846,59
1219,21001,16-17,333.23499999999996,0.35342465753424657,43
1220,21002,16-17,339.4649999999999,0.37333333333333335,56
1221,21003,16-17,394.91499999999996,0.5153374233128833,70
1222,21004,16-17,333.025,0.488622754491018,68
1223,21005,16-17,14.113999999999919,0.27954545454545454,41
1224,21006,16-17,345.62499999999994,0.3160975609756097,54
1225,21007,16-17,369.11499999999995,0.3833333333333333,69
1226,21008,16-17,136.52399999999994,0.3553398058252427,61
1227,21009,16-17,74.75399999999996,0.4268041237113402,69
1228,21010,16-17,407.93499999999995,0.5257731958762886,85
1229,21011,16-17,419.41499999999996,0.42061855670103093,68
1230,21012,16-17,333.29499999999996,0.44278074866310163,69
1231,21013,16-17,393.4549999999999,0.3160975609756097,54
1232,21014,16-17,345.22499999999997,0.5658031088082902,91
1233,21015,16-17,345.22499999999997,0.6163934426229508,94
1234,21016,16-17,333.275,0.3613636363636364,53
1235,21017,16-17,333.275,0.27411167512690354,45
1236,21018,16-17,440.85499999999996,0.41481481481481486,56
1237,21019,16-17,59.34399999999994,0.47766990291262135,82
1238,21020,16-17,73.76399999999995,0.4725388601036269,76
1239,21021,16-17,333.47499999999997,0.25161290322580643,39
1240,21022,16-17,43.053999999999974,0.31135135135135134,48
1241,21023,16-17,111.98399999999992,0.44907975460122695,61
1242,21024,16-17,39.76399999999995,0.4932515337423313,67
1243,21025,16-17,345.0949999999999,0.2792079207920792,47
1244,21026,16-17,369.73499999999996,0.20869565217391303,36
1245,21027,16-17,131.44399999999996,0.43902439024390244,60
1246,21028,16-17,63.64399999999995,0.3726315789473684,59
1247,21029,16-17,370.82499999999993,0.3705882352941176,63
1248,21030,16-17,381.91499999999996,0.28272251308900526,45
1249,21031,16-17,333.0849999999999,0.3029126213592233,52
1250,21032,16-17,356.32499999999993,0.3555555555555556,56
1251,21033,16-17,333.265,0.4556149732620321,71
1252,21034,16-17,333.24499999999995,0.49248554913294795,71
1253,21035,16-17,333.06499999999994,0.42030456852791875,69
1254,21036,16-17,382.63499999999993,0.3469194312796208,61
1255,21037,16-17,339.405,0.4394366197183099,78
1256,21038,16-17,416.42499999999995,0.35625,57
1257,22001,16-17,312.312,0.6739726027397259,82
1258,22002,16-17,441.36199999999997,0.3533333333333334,53
1259,22003,16-17,435.062,0.47852760736196326,65
1260,22004,16-17,312.442,0.6610778443113773,92
1261,22005,16-17,323.812,0.4431818181818182,65
1262,22006,16-17,318.702,0.5443902439024391,93
1263,22007,16-17,415.692,0.7277777777777777,131
1264,22008,16-17,312.10200000000003,0.6058252427184466,104
1265,22009,16-17,330.072,0.5814432989690721,94
1266,22010,16-17,348.372,0.6494845360824741,105
1267,22011,16-17,349.452,0.4886597938144329,79
1268,22012,16-17,312.172,0.34652406417112297,54
1269,22013,16-17,312.022,0.415609756097561,71
1270,22014,16-17,312.41200000000003,0.44766839378238343,72
1271,22015,16-17,312.142,0.4,61
1272,22016,16-17,312.222,0.47727272727272724,70
1273,22017,16-17,312.362,0.4385786802030457,72
1274,22018,16-17,325.16200000000003,0.5333333333333332,72
1275,22019,16-17,312.092,0.4427184466019417,76
1276,22020,16-17,324.892,0.44145077720207254,71
1277,22021,16-17,422.692,0.5806451612903225,90
1278,22022,16-17,323.952,0.6745945945945945,104
1279,22023,16-17,324.092,0.6331288343558283,86
1280,22024,16-17,329.432,0.5226993865030675,71
1281,22025,16-17,329.432,0.5227722772277227,88
1282,22026,16-17,318.572,0.5159420289855072,89
1283,22027,16-17,312.132,0.351219512195122,48
1284,22028,16-17,324.732,0.39789473684210525,63
1285,22029,16-17,343.432,0.4705882352941177,80
1286,22030,16-17,312.35200000000003,0.4020942408376963,64
1287,22031,16-17,318.362,0.4427184466019417,76
1288,22032,16-17,317.812,0.507936507936508,80
1289,22033,16-17,317.91200000000003,0.47486631016042785,74
1290,22034,16-17,318.402,0.47167630057803467,68
1291,22035,16-17,125.005,0.4934010152284264,81
1292,22036,16-17,377.252,0.4151658767772512,73
1293,22037,16-17,378.392,0.5295774647887324,94
1294,22038,16-17,433.152,0.51875,83
1295,31001,16-17,530.014,0.5,100
1296,31002,16-17,554.634,0.5368421052631579,102
1297,31003,16-17,464.644,0.61875,99
1298,31004,16-17,454.634,0.5142857142857142,84
1299,31005,16-17,533.8140000000001,0.4722222222222222,85
1300,31006,16-17,535.524,0.6428571428571429,90
1301,31007,16-17,461.554,0.43692307692307697,71
1302,31008,16-17,12.989000000000033,0.475,76
1303,31009,16-17,413.874,0.45999999999999996,69
1304,31010,16-17,522.014,0.38343195266272195,54
1305,31011,16-17,528.274,0.4692737430167598,70
1306,31012,16-17,413.874,0.34098360655737703,52
1307,31013,16-17,547.884,0.36116504854368936,62
1308,31014,16-17,501.314,0.5938144329896906,96
1309,31015,16-17,542.384,0.6470588235294117,110
1310,31016,16-17,413.98400000000004,0.5317365269461078,74
1311,31017,16-17,420.104,0.3842364532019705,65
1312,31018,16-17,534.234,0.4777777777777778,86
1313,31019,16-17,535.524,0.48,76
1314,31020,16-17,419.634,0.3277777777777778,59
1315,31021,16-17,522.014,0.48125,77
1316,31022,16-17,530.014,0.5300970873786408,91
1317,31023,16-17,543.034,0.466321243523316,75
1318,31024,16-17,419.784,0.36404494382022473,54
1319,31025,16-17,425.624,0.31636363636363635,58
1320,31026,16-17,413.974,0.4774193548387097,74
1321,31027,16-17,522.014,0.38613861386138615,65
1322,31028,16-17,522.014,0.49180327868852464,75
1323,31029,16-17,414.05400000000003,0.6036363636363636,83
1324,31030,16-17,444.664,0.49213483146067416,73
1325,31031,16-17,463.704,0.522077922077922,67
1326,31032,16-17,541.164,0.49740932642487046,80
1327,31033,16-17,540.5640000000001,0.405,81
1328,31034,16-17,522.014,0.4507042253521127,80
1329,31035,16-17,445.054,0.44556962025316454,88
1330,31036,16-17,522.014,0.5209756097560976,89
1331,32001,16-17,400.55699999999996,0.445,89
1332,32002,16-17,338.1069999999999,0.42631578947368415,81
1333,32003,16-17,158.9659999999999,0.3,48
1334,32004,16-17,337.7869999999999,0.5204081632653061,85
1335,32005,16-17,355.61699999999996,0.5611111111111111,101
1336,32006,16-17,374.55699999999996,0.4928571428571429,69
1337,32007,16-17,361.2169999999999,0.47384615384615386,77
1338,32008,16-17,343.2969999999999,0.60625,97
1339,32009,16-17,337.6769999999999,0.4666666666666666,70
1340,32010,16-17,337.68699999999995,0.29112426035502953,41
1341,32011,16-17,343.4269999999999,0.3553072625698324,53
1342,32012,16-17,337.86699999999996,0.4065573770491803,62
1343,32013,16-17,337.75699999999995,0.3262135922330097,56
1344,32014,16-17,355.87699999999995,0.40824742268041236,66
1345,32015,16-17,350.39699999999993,0.311764705882353,53
1346,32016,16-17,355.77699999999993,0.48143712574850295,67
1347,32017,16-17,355.83699999999993,0.4669950738916256,79
1348,32018,16-17,251.5759999999999,0.34444444444444444,62
1349,32019,16-17,407.27699999999993,0.46105263157894727,73
1350,32020,16-17,7.947000000000003,0.5166666666666666,93
1351,32021,16-17,164.63599999999997,0.40625,65
1352,32022,16-17,337.55699999999996,0.47184466019417476,81
1353,32023,16-17,355.38699999999994,0.48497409326424873,78
1354,32024,16-17,343.9269999999999,0.36404494382022473,54
1355,32025,16-17,435.14699999999993,0.31636363636363635,58
1356,32026,16-17,337.7269999999999,0.4903225806451612,76
1357,32027,16-17,342.9769999999999,0.36237623762376237,61
1358,32028,16-17,369.8469999999999,0.360655737704918,55
1359,32029,16-17,165.85599999999994,0.41454545454545455,57
1360,32030,16-17,337.75699999999995,0.3303370786516854,49
1361,32031,16-17,337.6669999999999,0.3818181818181818,49
1362,32032,16-17,370.3469999999999,0.4103626943005182,66
1363,32033,16-17,366.49699999999996,0.405,81
1364,32034,16-17,343.83699999999993,0.3830985915492958,68
1365,32035,16-17,343.82699999999994,0.41012658227848103,81
1366,32036,16-17,18.656999999999925,0.304390243902439,52
1367,41001,16-17,624.3159999999999,0.4342657342657342,138
1368,41002,16-17,634.0959999999999,0.39413793103448275,127
1369,41003,16-17,571.6759999999999,0.4514657980456026,154
1370,41004,16-17,581.6959999999999,0.41655405405405405,137
1371,41005,16-17,577.0559999999999,0.3679054054054054,121
1372,41006,16-17,564.4459999999999,0.39574468085106385,124
1373,41007,16-17,564.5759999999999,0.39044117647058824,118
1374,41008,16-17,558.7259999999999,0.3679054054054054,121
1375,41009,16-17,636.4859999999999,0.35871886120996443,112
1376,41010,16-17,571.3159999999999,0.3494845360824742,113
1377,41011,16-17,624.3159999999999,0.4986062717770035,159
1378,41012,16-17,571.1659999999999,0.46724738675958183,149
1379,41013,16-17,577.3659999999999,0.41730103806228375,134
1380,41014,16-17,596.8159999999999,0.3277777777777778,118
1381,41015,16-17,631.1159999999999,0.4222602739726027,137
1382,41016,16-17,626.376,0.3450920245398773,125
1383,41017,16-17,577.3659999999999,0.375,120
1384,41018,16-17,570.2259999999999,0.37551724137931036,121
1385,41019,16-17,624.3159999999999,0.376948051948052,129
1386,41020,16-17,633.0059999999999,0.4067615658362989,127
1387,41021,16-17,649.386,0.44,154
1388,41022,16-17,630.026,0.44842105263157894,142
1389,41023,16-17,650.2359999999999,0.36678082191780825,119
1390,41024,16-17,564.9259999999999,0.325,104
1391,41025,16-17,558.4159999999999,0.2760383386581469,96
1392,42001,16-17,231.52499999999998,0.38482758620689655,93
1393,42002,16-17,73.678,0.3910543130990415,102
1394,42003,16-17,209.015,0.45517241379310336,110
1395,42004,16-17,90.93799999999999,0.41756756756756763,103
1396,42005,16-17,243.173,0.40136518771331053,98
1397,42006,16-17,243.173,0.43218390804597695,94
1398,42007,16-17,44.365999999999985,0.30405405405405406,75
1399,42008,16-17,39.07600000000002,0.3166666666666667,76
1400,42009,16-17,39.07600000000002,0.35915492957746475,85
1401,42010,16-17,241.623,0.31777003484320554,76
1402,42011,16-17,210.735,0.3679442508710801,88
1403,42012,16-17,57.99799999999999,0.3310344827586207,80
1404,42013,16-17,61.367999999999995,0.41981424148606805,113
1405,42014,16-17,222.995,0.37297297297297305,92
1406,42015,16-17,83.50799999999998,0.3763975155279503,101
1407,42016,16-17,245.38299999999998,0.4401384083044983,106
1408,42017,16-17,100.108,0.44429065743944635,107
1409,42018,16-17,57.51799999999997,0.2943396226415094,78
1410,42019,16-17,69.118,0.34964028776978423,81
1411,42020,16-17,81.24799999999999,0.4363636363636364,112
1412,42021,16-17,266.37299999999993,0.4378947368421052,104
1413,42022,16-17,243.173,0.33698630136986296,82
1414,42023,16-17,31.446000000000026,0.2916666666666667,70
1415,42024,16-17,30.826000000000022,0.2467289719626168,66
1416,51001,16-17,136.38199999999995,0.5516129032258065,95
1417,51002,16-17,55.317999999999984,0.4,68
1418,51003,16-17,53.837999999999965,0.45999999999999996,92
1419,51004,16-17,55.96800000000002,0.5890909090909091,108
1420,51005,16-17,59.327999999999975,0.5370967741935484,111
1421,51006,16-17,102.50199999999995,0.48305084745762716,95
1422,51007,16-17,97.01799999999997,0.4,80
1423,51008,16-17,99.28800000000001,0.5164772727272727,101
1424,51009,16-17,55.93799999999999,0.447239263803681,81
1425,51010,16-17,462.88199999999995,0.49942196531791905,96
1426,51011,16-17,117.92199999999997,0.47189189189189185,97
1427,51012,16-17,91.55799999999999,0.3891891891891892,80
1428,51013,16-17,91.548,0.64125,114
1429,51014,16-17,54.648000000000025,0.49273743016759775,98
1430,51015,16-17,115.32199999999995,0.414,92
1431,51016,16-17,120.58199999999994,0.5636363636363636,124
1432,51017,16-17,49.488,0.4730769230769231,82
1433,51018,16-17,95.09800000000001,0.42879581151832463,91
1434,51019,16-17,146.87199999999996,0.48937499999999995,87
1435,51020,16-17,117.03199999999993,0.47168674698795177,87
1436,51021,16-17,127.87199999999996,0.6180722891566265,114
1437,51022,16-17,49.148000000000025,0.3740963855421687,69
1438,51023,16-17,466.602,0.4331550802139037,90
1439,51024,16-17,476.645,0.6072289156626506,112
1440,51025,16-17,63.70799999999997,0.4706896551724138,91
1441,51026,16-17,62.877999999999986,0.40555555555555556,73
1442,51027,16-17,82.44799999999998,0.45789473684210524,87
1443,51028,16-17,125.07199999999995,0.4180327868852459,85
1444,51029,16-17,62.827999999999975,0.38181818181818183,70
1445,51030,16-17,62.827999999999975,0.535,107
1446,51031,16-17,147.86199999999997,0.5253807106598984,115
1447,51032,16-17,79.58800000000002,0.4269230769230769,74
1448,51033,16-17,55.50799999999998,0.3170454545454546,62
1449,51034,16-17,119.02199999999993,0.4896373056994819,105
1450,51035,16-17,123.27199999999993,0.6962264150943397,123
1451,51036,16-17,31.339999999999975,0.47678571428571426,89
1452,51037,16-17,77.798,0.506896551724138,98
1453,51038,16-17,77.00799999999998,0.44270270270270273,91
1454,51039,16-17,100.03800000000001,0.4100591715976331,77
1455,51040,16-17,467.292,0.5459016393442623,111
1456,51041,16-17,50.367999999999995,0.3507692307692308,76
1457,12001,17-18,248.01299999999998,0.38181818181818183,77
1458,12002,17-18,117.57099999999997,0.35206611570247937,71
1459,12003,17-18,374.703,0.428936170212766,84
1460,12004,17-18,380.813,0.5107438016528926,103
1461,12005,17-18,117.57099999999997,0.2578512396694215,52
1462,12006,17-18,374.703,0.3302752293577982,60
1463,12007,17-18,192.20299999999997,0.35049504950495053,59
1464,12008,17-18,198.71299999999997,0.4119402985074627,69
1465,12009,17-18,210.60299999999995,0.2578512396694215,52
1466,12010,17-18,235.19299999999998,0.3421487603305785,69
1467,12011,17-18,245.57299999999998,0.41694915254237286,82
1468,12012,17-18,222.02299999999997,0.3482142857142857,65
1469,12013,17-18,42.670999999999935,0.3063829787234042,60
1470,12014,17-18,204.363,0.36455696202531646,72
1471,12015,17-18,240.313,0.4165289256198347,84
1472,12016,17-18,117.57099999999997,0.3917355371900826,79
1473,12017,17-18,66.83099999999996,0.4396551724137931,85
1474,12018,17-18,198.45299999999997,0.3030927835051546,49
1475,12019,17-18,382.703,0.38181818181818183,77
1476,12020,17-18,382.703,0.48595041322314053,98
1477,12021,17-18,192.23299999999995,0.3173553719008264,64
1478,12022,17-18,27.601,0.3421487603305785,69
1479,12023,17-18,380.563,0.3634854771784232,73
1480,12024,17-18,203.57299999999998,0.32365145228215764,65
1481,12025,17-18,192.33299999999997,0.2628099173553719,53
1482,12026,17-18,192.35299999999995,0.2823529411764706,56
1483,12027,17-18,192.303,0.4941176470588235,98
1484,12028,17-18,192.40299999999996,0.3160714285714286,59
1485,12029,17-18,418.323,0.3421487603305785,69
1486,12030,17-18,452.90299999999996,0.408298755186722,82
1487,12031,17-18,63.450999999999965,0.25862068965517243,50
1488,21001,17-18,364.155,0.4177215189873418,55
1489,21002,17-18,333.30499999999995,0.22597402597402597,29
1490,21003,17-18,344.93499999999995,0.3151515151515151,52
1491,21004,17-18,345.275,0.39241706161137446,69
1492,21005,17-18,63.67399999999998,0.4601036269430052,74
1493,21006,17-18,62.66399999999999,0.4923076923076923,64
1494,21007,17-18,333.30499999999995,0.2448979591836735,40
1495,21008,17-18,365.86499999999995,0.32041884816753924,51
1496,21009,17-18,111.98399999999992,0.41860465116279066,60
1497,21010,17-18,54.89399999999995,0.3714285714285714,52
1498,21011,17-18,339.42499999999995,0.3372549019607844,43
1499,21012,17-18,333.385,0.2796116504854369,48
1500,21013,17-18,422.68499999999995,0.3555555555555556,56
1501,21014,17-18,369.5849999999999,0.38709677419354843,60
1502,21015,17-18,111.98399999999992,0.5268292682926828,72
1503,21016,17-18,339.3349999999999,0.3886363636363636,57
1504,21017,17-18,111.98399999999992,0.23492063492063492,37
1505,21018,17-18,333.56499999999994,0.2774193548387097,43
1506,21019,17-18,333.155,0.29411764705882354,50
1507,21020,17-18,111.98399999999992,0.41086956521739126,63
1508,21021,17-18,333.255,0.43298969072164945,70
1509,21022,17-18,19.293999999999983,0.3854545454545455,53
1510,21023,17-18,118.98399999999992,0.24770642201834864,45
1511,21024,17-18,338.61499999999995,0.3304347826086957,57
1512,21025,17-18,333.49499999999995,0.47710843373493983,66
1513,21026,17-18,70.96399999999994,0.5544303797468353,73
1514,21027,17-18,333.10499999999996,0.35031055900621116,47
1515,21028,17-18,345.905,0.4,54
1516,21029,17-18,376.48499999999996,0.4375690607734807,66
1517,21030,17-18,376.48499999999996,0.41777777777777775,47
1518,21031,17-18,333.12499999999994,0.28374384236453204,48
1519,21032,17-18,338.775,0.5741935483870968,89
1520,21033,17-18,352.515,0.45,66
1521,21034,17-18,369.16499999999996,0.25617977528089886,38
1522,21035,17-18,344.48499999999996,0.34111675126903557,56
1523,21036,17-18,453.775,0.6592592592592592,89
1524,21037,17-18,111.98399999999992,0.5373134328358209,90
1525,21038,17-18,53.243999999999915,0.40588235294117647,69
1526,21039,17-18,339.43499999999995,0.27796610169491526,41
1527,21040,17-18,13.6339999999999,0.17591623036649215,28
1528,22001,17-18,318.532,0.5088607594936708,67
1529,22002,17-18,312.232,0.6155844155844156,79
1530,22003,17-18,361.022,0.5575757575757576,92
1531,22004,17-18,364.742,0.6540284360189573,115
1532,22005,17-18,337.112,0.7088082901554404,114
1533,22006,17-18,107.68499999999995,0.40769230769230774,53
1534,22007,17-18,318.66200000000003,0.4346938775510204,71
1535,22008,17-18,325.10200000000003,0.4586387434554974,73
1536,22009,17-18,341.482,0.44651162790697674,64
1537,22010,17-18,355.66200000000003,0.48571428571428577,68
1538,22011,17-18,325.232,0.5019607843137254,64
1539,22012,17-18,325.232,0.4310679611650486,74
1540,22013,17-18,318.782,0.5396825396825397,85
1541,22014,17-18,44.764999999999986,0.46451612903225803,72
1542,22015,17-18,422.692,0.41707317073170735,57
1543,22016,17-18,365.242,0.4977272727272727,73
1544,22017,17-18,367.262,0.4634920634920635,73
1545,22018,17-18,312.112,0.45806451612903226,71
1546,22019,17-18,44.985000000000014,0.5058823529411764,86
1547,22020,17-18,330.232,0.658695652173913,101
1548,22021,17-18,330.332,0.6185567010309277,100
1549,22022,17-18,312.202,0.4945454545454545,68
1550,22023,17-18,358.982,0.47339449541284406,86
1551,22024,17-18,362.702,0.6434782608695652,111
1552,22025,17-18,312.262,0.5132530120481927,71
1553,22026,17-18,324.302,0.4253164556962026,56
1554,22027,17-18,335.66200000000003,0.506832298136646,68
1555,22028,17-18,330.762,0.49629629629629624,67
1556,22029,17-18,451.002,0.5303867403314918,80
1557,22030,17-18,354.202,0.5244444444444445,59
1558,22031,17-18,323.942,0.2955665024630542,50
1559,22032,17-18,318.41200000000003,0.39354838709677414,61
1560,22033,17-18,318.41200000000003,0.5113636363636365,75
1561,22034,17-18,324.212,0.6606741573033708,98
1562,22035,17-18,344.492,0.5543147208121827,91
1563,22036,17-18,329.492,0.4666666666666666,63
1564,22037,17-18,353.492,0.5014925373134329,84
1565,22038,17-18,415.692,0.6117647058823528,104
1566,22039,17-18,323.822,0.4677966101694915,69
1567,22040,17-18,13.735000000000014,0.2136125654450262,34
1568,31001,17-18,522.014,0.4890756302521009,97
1569,31002,17-18,45.87900000000002,0.4235294117647059,78
