sim,period,inter,direc,cycle,type,fuel
0,morning2,Hwy401,NB,33,52,45.308714086662555
0,morning2,Hwy401,NB,34,21,414.5297746431866
0,morning2,Hwy401,NB,34,52,22.211534137283053
0,morning2,Hwy401,NB,34,42,2.7367185252702546
0,morning2,Hwy401,NB,35,21,354.13714672846703
0,morning2,Hwy401,NB,35,42,3.316322467368857
0,morning2,Hwy401,NB,35,52,2.591692725522522
0,morning2,Hwy401,NB,35,61,9.052755152333646
0,morning2,Hwy401,NB,36,21,331.2928664428974
0,morning2,Hwy401,NB,36,61,29.108541936399448
0,morning2,Hwy401,NB,36,42,21.766624460929343
0,morning2,Hwy401,NB,36,52,2.8181395281645356
0,morning2,Hwy401,NB,37,61,4.442271491017538
0,morning2,Hwy401,NB,37,21,240.87646570821138
0,morning2,Hwy401,NB,37,42,16.65515305660442
0,morning2,Hwy401,NB,37,52,16.45804629696398
0,morning2,Hwy401,NB,38,42,5.48534198018203
0,morning2,Hwy401,NB,38,21,610.975182012545
0,morning2,Hwy401,NB,38,61,51.877437036044284
0,morning2,Hwy401,NB,38,52,2.7840014769208334
0,morning2,Hwy401,NB,39,21,214.7681912325107
0,morning2,Hwy401,NB,39,61,9.596026090166927
0,morning2,Hwy401,NB,39,52,14.383306473467576
0,morning2,Hwy401,NB,40,61,40.86740306425944
0,morning2,Hwy401,NB,40,21,846.4694704589623
0,morning2,Hwy401,NB,40,52,36.99287658686469
0,morning2,Hwy401,NB,41,21,523.2726943595944
0,morning2,Hwy401,NB,41,52,45.648808478714294
0,morning2,Hwy401,NB,41,61,6.155433960534269
0,morning2,Hwy401,NB,42,21,267.31461237999133
0,morning2,Hwy401,NB,42,52,9.922545638160639
0,morning2,Hwy401,NB,43,21,241.11177144540903
0,morning2,Hwy401,NB,43,61,4.9827535960575355
0,morning2,Hwy401,NB,43,42,7.357268391041546
0,morning2,Hwy401,NB,43,52,14.742281954130322
0,morning2,Hwy401,NB,44,52,14.772994242961634
0,morning2,Hwy401,NB,44,21,185.48422019591834
0,morning2,Hwy401,NB,44,42,20.308818854160485
0,morning2,Hwy401,NB,44,61,21.117696209236133
0,morning2,Hwy401,NB,45,21,614.0934608145488
0,morning2,Hwy401,NB,45,52,24.44282693281943
0,morning2,Hwy401,NB,45,42,3.225753377834521
0,morning2,Hwy401,NB,45,61,3.0444424107746917
0,morning3,Dunbar,SB,1,21,139.16178347461
0,morning3,Dunbar,SB,1,61,22.157240617663533
0,morning3,Dunbar,SB,2,61,10.303071883240827
0,morning3,Dunbar,SB,2,21,415.5678875178807
0,morning3,Dunbar,SB,3,21,351.9303581087665
0,morning3,Dunbar,SB,3,61,1.4328188857390853
0,morning3,Dunbar,SB,3,52,18.660800596015854
0,morning3,Dunbar,SB,4,21,317.3703696369017
0,morning3,Dunbar,SB,4,52,27.893014014866143
0,morning3,Dunbar,SB,4,61,29.835453384339356
0,morning3,Dunbar,SB,5,61,39.04271568609154
0,morning3,Dunbar,SB,5,21,205.06627677814387
0,morning3,Dunbar,SB,5,52,26.582583914933778
0,morning3,Dunbar,SB,6,21,439.83066238013555
0,morning3,Dunbar,SB,6,61,12.376825795704244
0,morning3,Dunbar,SB,7,21,174.88014606274848
0,morning3,Dunbar,SB,7,61,21.292277308793693
0,morning3,Dunbar,SB,8,21,228.31094381772385
0,morning3,Dunbar,SB,8,52,0.43710330747215365
0,morning3,Dunbar,SB,8,61,26.644746994929058
0,morning3,Dunbar,SB,9,21,418.69374586722057
0,morning3,Dunbar,SB,9,52,26.87084619229466
0,morning3,Dunbar,SB,9,61,25.83395523673438
0,morning3,Dunbar,SB,10,21,257.3320622356775
0,morning3,Dunbar,SB,10,61,2.2145915201755533
0,morning3,Dunbar,SB,10,52,26.10153098873132
0,morning3,Dunbar,SB,11,21,254.9043935454632
0,morning3,Dunbar,SB,11,52,11.555818092377985
0,morning3,Dunbar,SB,11,61,4.80535488931314
0,morning3,Dunbar,SB,12,21,256.34735433512265
0,morning3,Dunbar,SB,12,61,49.29104846681594
0,morning3,Dunbar,SB,12,52,14.101794727509255
0,morning3,Dunbar,SB,13,21,389.50729485227373
0,morning3,Dunbar,SB,14,21,571.5223980909079
0,morning3,Dunbar,SB,14,61,25.985110096594237
0,morning3,Dunbar,SB,15,21,515.5644499055313
0,morning3,Dunbar,SB,15,42,12.653445112856245
0,morning3,Dunbar,SB,16,21,437.96005303948135
0,morning3,Dunbar,SB,16,61,12.923767300151166
0,morning3,Dunbar,SB,16,52,30.77952269832081
0,morning3,Dunbar,SB,17,21,276.3228589799508
0,morning3,Dunbar,SB,18,21,206.5843888531448
0,morning3,Dunbar,SB,18,61,14.063556510711823
0,morning3,Dunbar,SB,19,21,184.68894335307647
0,morning3,Dunbar,SB,19,52,4.600837993592876
0,morning3,Dunbar,SB,19,61,3.6366635884758534
0,morning3,Dunbar,SB,20,21,237.9333200968771
0,morning3,Dunbar,SB,20,61,26.10205224055046
0,morning3,Dunbar,SB,21,21,291.1129596350977
0,morning3,Dunbar,SB,21,52,10.198888854602131
0,morning3,Dunbar,SB,21,61,7.800261603990295
0,morning3,Dunbar,SB,22,21,316.26475051879225
0,morning3,Dunbar,SB,22,61,25.40716327280946
0,morning3,Dunbar,SB,22,52,17.040698018949506
0,morning3,Dunbar,SB,23,61,7.612313077274584
0,morning3,Dunbar,SB,23,21,286.18602387849666
0,morning3,Dunbar,SB,23,52,4.000542860835772
0,morning3,Dunbar,SB,24,21,921.0584133663646
0,morning3,Dunbar,SB,24,61,76.19618202040104
0,morning3,Dunbar,SB,24,52,29.345344163378734
0,morning3,Dunbar,SB,25,42,18.296641661291016
0,morning3,Dunbar,SB,25,21,375.7693332510359
0,morning3,Dunbar,SB,26,21,362.5852132431536
0,morning3,Dunbar,SB,26,52,53.311586260913366
0,morning3,Dunbar,SB,27,21,252.42809764649485
0,morning3,Dunbar,SB,27,61,44.1198926196399
0,morning3,Dunbar,SB,27,52,44.906520780230274
0,morning3,Dunbar,SB,28,21,244.31160725859777
0,morning3,Dunbar,SB,28,52,18.827401645569285
0,morning3,Dunbar,SB,28,61,21.21050823088289
0,morning3,Dunbar,SB,29,21,439.3883740834935
0,morning3,Dunbar,SB,29,61,18.79420583060963
0,morning3,Dunbar,SB,30,21,259.7942415957731
0,morning3,Dunbar,SB,30,52,25.309058777353474
0,morning3,Dunbar,SB,30,61,49.255547092680146
0,morning3,Dunbar,SB,31,21,289.4118893928803
0,morning3,Dunbar,SB,31,61,18.57105287821295
0,morning3,Dunbar,SB,31,42,23.72237861762727
0,morning3,Dunbar,SB,32,52,31.935040820958683
0,morning3,Dunbar,SB,32,21,257.5842338478496
0,morning3,Dunbar,SB,32,61,28.614075420064346
0,morning3,Dunbar,SB,33,21,281.2525658715675
0,morning3,Dunbar,SB,33,52,4.245231251027855
0,morning3,Dunbar,SB,33,61,15.742255378352523
0,morning3,Dunbar,SB,34,21,289.44484828595796
0,morning3,Dunbar,SB,34,61,53.54516973032387
0,morning3,Dunbar,SB,34,42,22.610347782061645
0,morning3,Dunbar,SB,35,21,643.8139021332618
0,morning3,Dunbar,SB,35,52,55.59321359050609
0,morning3,Bishop,NB,1,21,495.2594464124486
0,morning3,Bishop,NB,1,52,18.2753834376765
0,morning3,Bishop,NB,1,42,4.164491500461112
0,morning3,Bishop,NB,2,21,558.6812498855654
0,morning3,Bishop,NB,2,42,4.644708581614408
0,morning3,Bishop,NB,3,21,607.7868963864033
0,morning3,Bishop,NB,4,21,503.0123822605392
0,morning3,Bishop,NB,5,21,213.13130915173915
0,morning3,Bishop,NB,5,61,5.920685887965696
0,morning3,Bishop,NB,6,21,418.71314084668813
0,morning3,Bishop,NB,6,61,10.896018745758388
0,morning3,Bishop,NB,6,52,10.763597497997468
0,morning3,Bishop,NB,7,21,432.601763794719
0,morning3,Bishop,NB,8,21,436.3880005589114
0,morning3,Bishop,NB,8,61,16.05173588157325
0,morning3,Bishop,NB,9,21,611.5450291251025
0,morning3,Bishop,NB,9,52,23.960767282316596
0,morning3,Bishop,NB,10,21,383.92479405295524
0,morning3,Bishop,NB,10,52,22.106353751431723
0,morning3,Bishop,NB,10,42,18.7355127860591
0,morning3,Bishop,NB,11,42,5.206208753105045
0,morning3,Bishop,NB,11,52,3.4707286797946715
0,morning3,Bishop,NB,11,21,324.63028004892817
0,morning3,Bishop,NB,11,61,18.243761734071274
0,morning3,Bishop,NB,12,21,450.79438477384303
0,morning3,Bishop,NB,12,61,29.490955639888544
0,morning3,Bishop,NB,12,52,23.677233539812917
0,morning3,Bishop,NB,13,21,473.5910198139635
0,morning3,Bishop,NB,13,52,27.374540066017655
0,morning3,Bishop,NB,13,42,53.086419936321555
0,morning3,Bishop,NB,13,61,8.146159969849617
0,morning3,Bishop,NB,14,21,366.06862437027854
0,morning3,Bishop,NB,14,42,15.777996668955883
0,morning3,Bishop,NB,14,52,11.584349073606528
0,morning3,Bishop,NB,14,61,6.018366223996011
0,morning3,Bishop,NB,15,21,593.2304644125627
0,morning3,Bishop,NB,15,52,7.970874725340526
0,morning3,Bishop,NB,15,61,7.484225760155556
0,morning3,Bishop,NB,15,42,7.189243309919089
0,morning3,Bishop,NB,16,21,466.8793407883663
0,morning3,Bishop,NB,16,52,7.63932071045273
0,morning3,Bishop,NB,17,21,524.2659803759244
0,morning3,Bishop,NB,17,52,25.194361215037347
0,morning3,Bishop,NB,17,61,21.699912263932962
0,morning3,Bishop,NB,18,21,274.85003927318775
0,morning3,Bishop,NB,18,42,24.04189056871272
0,morning3,Bishop,NB,18,61,8.430738301400174
0,morning3,Bishop,NB,18,52,6.33583593234243
0,morning3,Bishop,NB,19,21,348.10776794625326
0,morning3,Bishop,NB,19,61,6.985238832186166
0,morning3,Bishop,NB,19,42,7.1214023456362305
0,morning3,Bishop,NB,19,52,6.472615834353969
0,morning3,Bishop,NB,20,21,305.3738159731276
0,morning3,Bishop,NB,20,52,22.20042130549153
0,morning3,Bishop,NB,21,21,457.2714930488704
0,morning3,Bishop,NB,21,61,6.2234717127088865
0,morning3,Bishop,NB,21,42,10.367475229725029
0,morning3,Bishop,NB,22,21,234.5096858920452
0,morning3,Bishop,NB,22,61,5.375372774622477
0,morning3,Bishop,NB,23,21,158.99915508055338
0,morning3,Bishop,NB,23,42,7.336150637053755
0,morning3,Bishop,NB,23,52,13.90628634514182
0,morning3,Bishop,NB,23,61,11.258898947670383
0,morning3,Bishop,NB,24,21,382.2218838042098
0,morning3,Bishop,NB,25,21,403.680540479643
0,morning3,Bishop,NB,25,52,28.685305155510257
0,morning3,Bishop,NB,26,21,626.301071830453
0,morning3,Bishop,NB,27,21,438.7355355041886
0,morning3,Bishop,NB,27,61,34.730514579725394
0,morning3,Bishop,NB,27,52,30.910468680099985
0,morning3,Bishop,NB,28,21,584.2571483538298
0,morning3,Bishop,NB,28,61,39.91132942457285
0,morning3,Bishop,NB,28,52,61.04107357591794
0,morning3,Bishop,NB,28,42,15.478009058953225
0,morning3,Bishop,NB,29,21,168.65080049443318
0,morning3,Bishop,NB,29,61,7.498344102192582
0,morning3,Bishop,NB,29,42,6.688394889737376
0,morning3,Bishop,NB,29,52,4.88846055789504
0,morning3,Bishop,NB,30,21,128.66996289119007
0,morning3,Bishop,NB,30,52,18.91633672931797
0,morning3,Bishop,NB,30,42,6.4323112724188345
0,morning3,Bishop,NB,31,21,390.82823662561054
0,morning3,Bishop,NB,31,52,15.093630065582227
0,morning3,Bishop,NB,31,42,23.469985873846312
0,morning3,Bishop,NB,32,21,422.641289792664
0,morning3,Bishop,NB,32,42,3.470000029653627
0,morning3,Bishop,NB,33,21,657.6618486660657
0,morning3,Bishop,NB,33,52,38.41653167714358
0,morning3,Bishop,NB,34,21,643.6565905303185
0,morning3,Bishop,NB,34,52,36.3608169801979
0,morning3,Bishop,NB,34,42,21.55157485462757
0,morning3,Bishop,NB,34,61,16.414405772270513
0,morning3,Bishop,NB,35,52,10.317483435266984
0,morning3,Bishop,NB,35,21,562.9451288771563
0,morning3,Bishop,NB,35,42,8.122429127700709
0,morning3,Bishop,NB,35,61,4.120503690630306
0,morning3,Bishop,NB,36,21,187.55767571118508
0,morning3,Bishop,NB,36,42,10.752722550270393
0,morning3,Bishop,NB,36,52,1.0928064060052556
0,morning3,Bishop,NB,37,21,239.87286253615832
0,morning3,Bishop,NB,37,52,18.927215135590107
0,morning3,Bishop,NB,38,21,421.92159124380834
0,morning3,Bishop,NB,38,42,6.706531426012091
0,morning3,Bishop,NB,39,21,405.0678471542592
0,morning3,Bishop,NB,39,42,5.39926640955334
0,morning3,Bishop,NB,39,52,7.922071835264201
0,morning3,Bishop,NB,40,21,456.03651778404054
0,morning3,Bishop,NB,40,52,25.339256305479072
0,morning3,Bishop,NB,40,42,8.038908635514776
0,morning3,Bishop,NB,41,21,345.5725533275627
0,morning3,Bishop,NB,41,52,10.631696255790684
0,morning3,Bishop,NB,41,42,15.36140017530378
0,morning3,Bishop,SB,1,21,79.40098043552187
0,morning3,Bishop,SB,1,61,7.900296034291745
0,morning3,Bishop,SB,2,21,619.5922411770163
0,morning3,Bishop,SB,2,61,28.16563678480599
0,morning3,Bishop,SB,2,52,7.704797643920487
0,morning3,Bishop,SB,3,52,31.918543831402538
0,morning3,Bishop,SB,3,21,524.5233344951612
0,morning3,Bishop,SB,3,61,4.0295363347501905
0,morning3,Bishop,SB,3,42,19.564589607015108
0,morning3,Bishop,SB,4,21,294.098346211951
0,morning3,Bishop,SB,4,61,13.605979379598915
0,morning3,Bishop,SB,5,21,451.19333012350654
0,morning3,Bishop,SB,5,61,21.695816240446398
0,morning3,Bishop,SB,5,52,37.96851847109124
0,morning3,Bishop,SB,6,21,650.0347757713415
0,morning3,Bishop,SB,6,61,36.83548074854293
0,morning3,Bishop,SB,7,21,438.6291160278655
0,morning3,Bishop,SB,8,21,215.70066055622902
0,morning3,Bishop,SB,8,61,30.548759359946896
0,morning3,Bishop,SB,8,52,61.38506100735608
0,morning3,Bishop,SB,9,21,517.0487206969285
0,morning3,Bishop,SB,9,61,32.715832099950596
0,morning3,Bishop,SB,9,52,47.651398911466856
0,morning3,Bishop,SB,10,52,12.350425682572688
0,morning3,Bishop,SB,10,21,555.8957605237305
0,morning3,Bishop,SB,10,61,24.20683963254817
0,morning3,Bishop,SB,10,42,11.509976871569283
0,morning3,Bishop,SB,11,21,251.58271415821966
0,morning3,Bishop,SB,11,52,8.484962719482908
0,morning3,Bishop,SB,11,61,3.337534787560034
0,morning3,Bishop,SB,12,21,304.9575985339682
0,morning3,Bishop,SB,12,52,18.539339047315636
0,morning3,Bishop,SB,12,61,9.071722082683026
0,morning3,Bishop,SB,13,21,481.717534679917
0,morning3,Bishop,SB,13,61,67.28921963528217
0,morning3,Bishop,SB,13,52,6.113335771949095
0,morning3,Bishop,SB,14,21,425.43300922324863
0,morning3,Bishop,SB,14,61,39.4809498437641
0,morning3,Bishop,SB,14,52,21.112834804947063
0,morning3,Bishop,SB,15,52,22.91089469661606
0,morning3,Bishop,SB,15,21,699.4561865058963
0,morning3,Bishop,SB,15,61,18.06375047798372
0,morning3,Bishop,SB,16,21,472.0132916188272
0,morning3,Bishop,SB,16,61,8.940050156380568
0,morning3,Bishop,SB,17,21,421.37705664155317
0,morning3,Bishop,SB,17,42,18.27719849634791
0,morning3,Bishop,SB,17,61,22.47189089553095
0,morning3,Bishop,SB,18,21,351.54012806054624
0,morning3,Bishop,SB,18,52,14.30074033981599
0,morning3,Bishop,SB,18,61,21.34559187524339
0,morning3,Bishop,SB,18,42,8.804047785726887
0,morning3,Bishop,SB,19,21,287.11801897291804
0,morning3,Bishop,SB,19,52,4.852964149813965
0,morning3,Bishop,SB,19,61,20.596076956273187
0,morning3,Bishop,SB,20,21,304.5228473994333
0,morning3,Bishop,SB,20,61,23.80643831716317
0,morning3,Bishop,SB,21,21,210.82435375728866
0,morning3,Bishop,SB,21,52,19.608244646851293
0,morning3,Bishop,SB,21,61,19.385557403924594
0,morning3,Bishop,SB,21,42,10.66792960458841
0,morning3,Bishop,SB,22,21,216.29883914310503
0,morning3,Bishop,SB,22,61,23.14901940340068
0,morning3,Bishop,SB,22,52,17.857249922617164
0,morning3,Bishop,SB,22,42,4.537864690393622
0,morning3,Bishop,SB,23,21,354.7530906250879
0,morning3,Bishop,SB,23,52,12.737104201881
0,morning3,Bishop,SB,24,21,643.8895605664933
0,morning3,Bishop,SB,24,61,49.66613297076128
0,morning3,Bishop,SB,24,52,55.31810677580296
0,morning3,Bishop,SB,25,61,38.46128050801794
0,morning3,Bishop,SB,25,21,365.3952467287635
0,morning3,Bishop,SB,25,52,4.354026937007361
0,morning3,Bishop,SB,26,21,700.1612474444682
0,morning3,Bishop,SB,26,61,74.22006592600452
0,morning3,Bishop,SB,26,52,26.1627469007001
0,morning3,Bishop,SB,27,61,13.760242839544658
0,morning3,Bishop,SB,27,21,623.8697262434733
0,morning3,Bishop,SB,27,52,7.687532983931597
0,morning3,Bishop,SB,27,42,25.800603275859746
0,morning3,Bishop,SB,28,42,3.408489176460622
0,morning3,Bishop,SB,28,21,239.37876336312675
0,morning3,Bishop,SB,28,52,10.712152538922881
0,morning3,Bishop,SB,29,21,573.4492351344002
0,morning3,Bishop,SB,29,52,142.42866291367275
0,morning3,Bishop,SB,29,61,72.013061439734
0,morning3,Bishop,SB,30,21,566.365769150291
0,morning3,Bishop,SB,30,52,36.68791669808864
0,morning3,Bishop,SB,30,61,88.03430031472571
0,morning3,Bishop,SB,31,21,247.8745798293917
0,morning3,Bishop,SB,31,52,45.77009776110138
0,morning3,Bishop,SB,31,61,24.644387627893376
0,morning3,Bishop,SB,32,61,84.25212904907043
0,morning3,Bishop,SB,32,21,720.2552336481485
0,morning3,Bishop,SB,32,52,11.825775881790818
0,morning3,Bishop,SB,33,61,3.4529533981543046
0,morning3,Bishop,SB,33,21,435.82395608195566
0,morning3,Bishop,SB,33,52,29.525271332473245
0,morning3,Bishop,SB,34,21,387.6550040732449
0,morning3,Bishop,SB,34,52,5.430518162998804
0,morning3,Bishop,SB,34,61,71.12371062780045
0,morning3,Bishop,SB,35,21,385.927211003047
0,morning3,Bishop,SB,35,61,63.51176343091455
0,morning3,Bishop,SB,35,42,24.619281548220503
0,morning3,Bishop,SB,35,52,20.4416260337372
0,morning3,Bishop,SB,36,52,17.584575534306186
0,morning3,Bishop,SB,36,21,520.8932481158126
0,morning3,Bishop,SB,36,61,6.81600912130381
0,morning3,Bishop,SB,37,21,573.3442514735067
0,morning3,Bishop,SB,37,52,6.050581331579239
0,morning3,Bishop,SB,37,61,1.615096285304641
0,morning3,Bishop,SB,38,61,57.701366291639836
0,morning3,Bishop,SB,38,21,286.64220145330916
0,morning3,Bishop,SB,38,42,10.562116873111364
0,morning3,Bishop,SB,39,21,411.84145638037916
0,morning3,Bishop,SB,39,61,8.405527535460363
0,morning3,Bishop,SB,39,42,5.8100554812768035
0,morning3,Bishop,SB,39,52,30.17269333179523
0,morning3,Bishop,SB,40,21,600.2339357869246
0,morning3,Bishop,SB,40,52,33.917567994133954
0,morning3,Bishop,SB,41,52,65.67253600016682
0,morning3,Bishop,SB,41,21,348.2467974968701
0,morning3,Bishop,SB,41,42,27.860057490449297
0,morning3,Sheldon,NB,1,52,26.45346319604785
0,morning3,Sheldon,NB,1,21,545.7370795631804
0,morning3,Sheldon,NB,2,21,742.6449957134905
0,morning3,Sheldon,NB,2,42,24.986106811644156
0,morning3,Sheldon,NB,3,21,920.7634812120772
0,morning3,Sheldon,NB,4,21,687.9064016891821
0,morning3,Sheldon,NB,5,21,934.3826967226839
0,morning3,Sheldon,NB,5,61,13.602361982316754
0,morning3,Sheldon,NB,5,52,21.54791503638223
0,morning3,Sheldon,NB,6,21,823.7498531124206
0,morning3,Sheldon,NB,6,52,6.176314748337529
0,morning3,Sheldon,NB,6,61,12.594513755869635
0,morning3,Sheldon,NB,6,42,16.421595998620514
0,morning3,Sheldon,NB,7,21,605.9314037111589
0,morning3,Sheldon,NB,7,42,7.355137412287712
0,morning3,Sheldon,NB,7,52,27.69913175203505
0,morning3,Sheldon,NB,8,21,648.7893160128905
0,morning3,Sheldon,NB,9,21,688.6889942373479
0,morning3,Sheldon,NB,10,21,630.8059972161365
0,morning3,Sheldon,NB,10,42,30.983808181116274
0,morning3,Sheldon,NB,10,52,39.787288951561756
0,morning3,Sheldon,NB,11,42,20.42470978590383
0,morning3,Sheldon,NB,11,21,822.7248776836252
0,morning3,Sheldon,NB,11,61,22.874940507889946
0,morning3,Sheldon,NB,11,52,44.69198902943511
0,morning3,Sheldon,NB,12,21,783.794633929803
0,morning3,Sheldon,NB,12,52,44.51647954085493
0,morning3,Sheldon,NB,12,42,61.08783246777388
0,morning3,Sheldon,NB,13,21,829.277319832802
0,morning3,Sheldon,NB,13,52,32.42398023520329
0,morning3,Sheldon,NB,13,42,21.44443756307661
0,morning3,Sheldon,NB,13,61,20.281656315660058
0,morning3,Sheldon,NB,14,21,949.4221852602778
0,morning3,Sheldon,NB,14,61,6.975786322451738
0,morning3,Sheldon,NB,14,52,24.164036247679707
0,morning3,Sheldon,NB,15,52,48.91677140660922
0,morning3,Sheldon,NB,15,21,1033.0735613905135
0,morning3,Sheldon,NB,15,61,23.218544741290042
0,morning3,Sheldon,NB,16,21,600.3593884501363
0,morning3,Sheldon,NB,16,52,29.74156525113373
0,morning3,Sheldon,NB,16,61,8.347791185867216
0,morning3,Sheldon,NB,17,21,1164.1595283140052
0,morning3,Sheldon,NB,17,61,32.16252982996307
0,morning3,Sheldon,NB,17,52,29.424365428733953
0,morning3,Sheldon,NB,18,21,1041.4785986431918
0,morning3,Sheldon,NB,18,61,5.9610155009660994
0,morning3,Sheldon,NB,18,52,51.38439457224268
0,morning3,Sheldon,NB,19,21,1166.5450102538614
0,morning3,Sheldon,NB,19,61,29.101176135173922
0,morning3,Sheldon,NB,19,42,2.2382932094856094
0,morning3,Sheldon,NB,20,21,744.5474286742357
0,morning3,Sheldon,NB,20,61,24.76685405929598
0,morning3,Sheldon,NB,21,21,613.7344374457957
0,morning3,Sheldon,NB,21,52,15.13032636766799
0,morning3,Sheldon,NB,21,61,9.097018898121103
0,morning3,Sheldon,NB,22,21,436.92799746612076
0,morning3,Sheldon,NB,22,52,9.401886457385272
0,morning3,Sheldon,NB,23,21,377.72577919245
0,morning3,Sheldon,NB,24,21,580.5001000256046
0,morning3,Sheldon,NB,24,52,27.856287665670845
0,morning3,Sheldon,NB,25,21,231.8049548024264
0,morning3,Sheldon,NB,25,52,13.887309670550781
0,morning3,Sheldon,NB,26,21,724.7210772449753
0,morning3,Sheldon,NB,26,61,35.73771008350364
0,morning3,Sheldon,NB,26,52,93.10682454315715
0,morning3,Sheldon,NB,26,42,15.609375705513845
0,morning3,Sheldon,NB,27,21,566.8985510003287
0,morning3,Sheldon,NB,27,52,25.916783252889775
0,morning3,Sheldon,NB,27,42,8.53595162228077
0,morning3,Sheldon,NB,28,21,563.4734578945149
0,morning3,Sheldon,NB,28,52,26.54089480561252
0,morning3,Sheldon,NB,29,21,623.5995253414594
0,morning3,Sheldon,NB,29,52,17.985883691311603
0,morning3,Sheldon,NB,29,42,31.071130272146576
0,morning3,Sheldon,NB,30,42,5.202540710198307
0,morning3,Sheldon,NB,30,21,703.8045204518963
0,morning3,Sheldon,NB,31,21,734.5448721624676
0,morning3,Sheldon,NB,31,52,49.805791961304664
0,morning3,Sheldon,NB,31,42,22.22392689945339
0,morning3,Sheldon,NB,32,21,1037.2977459821589
0,morning3,Sheldon,NB,32,52,53.72969646572044
0,morning3,Sheldon,NB,32,42,41.01899886071063
0,morning3,Sheldon,NB,33,21,804.8001641421896
0,morning3,Sheldon,NB,33,52,5.269716761922659
0,morning3,Sheldon,NB,34,21,992.6711325111396
0,morning3,Sheldon,NB,34,52,79.75845192121118
0,morning3,Sheldon,NB,35,21,721.2117346492616
0,morning3,Sheldon,NB,35,52,20.52495306042776
0,morning3,Sheldon,NB,36,21,589.8353865835473
0,morning3,Sheldon,NB,36,42,36.82841092259094
0,morning3,Sheldon,NB,36,61,21.356425923755282
0,morning3,Sheldon,NB,37,21,1083.323913681225
0,morning3,Sheldon,NB,37,52,30.968479723336994
0,morning3,Sheldon,NB,37,61,20.21401211529394
0,morning3,Sheldon,SB,1,21,582.1151742382568
0,morning3,Sheldon,SB,1,52,15.829483303224663
0,morning3,Sheldon,SB,1,61,27.961010786581554
0,morning3,Sheldon,SB,2,52,69.81186344604077
0,morning3,Sheldon,SB,2,21,606.9399426643015
0,morning3,Sheldon,SB,2,61,22.972735430100034
0,morning3,Sheldon,SB,3,21,252.17843811736387
0,morning3,Sheldon,SB,3,61,13.573442036190194
0,morning3,Sheldon,SB,3,52,14.145007213230999
0,morning3,Sheldon,SB,4,21,305.424638576186
0,morning3,Sheldon,SB,4,61,5.952644800524974
0,morning3,Sheldon,SB,4,52,14.957246503943031
0,morning3,Sheldon,SB,5,21,506.05811639883507
0,morning3,Sheldon,SB,5,61,22.416952295442883
0,morning3,Sheldon,SB,6,21,349.5966898339739
0,morning3,Sheldon,SB,6,52,62.04562337557423
0,morning3,Sheldon,SB,6,61,31.514946387736646
0,morning3,Sheldon,SB,7,21,186.38564736239022
0,morning3,Sheldon,SB,7,61,4.4849946816845065
0,morning3,Sheldon,SB,7,52,39.07027150990385
0,morning3,Sheldon,SB,8,52,18.658791633674543
0,morning3,Sheldon,SB,8,21,324.7575389975632
0,morning3,Sheldon,SB,8,61,39.94627864120373
0,morning3,Sheldon,SB,8,42,34.352028689101346
0,morning3,Sheldon,SB,9,21,573.8561878012832
0,morning3,Sheldon,SB,9,61,29.381182638301837
0,morning3,Sheldon,SB,9,52,57.43686389042812
0,morning3,Sheldon,SB,10,21,254.91204036347423
0,morning3,Sheldon,SB,10,52,3.4389113696462665
0,morning3,Sheldon,SB,10,61,30.601109673663757
0,morning3,Sheldon,SB,11,21,510.13426296893545
0,morning3,Sheldon,SB,11,61,23.218916396119305
0,morning3,Sheldon,SB,11,52,23.813426778629076
0,morning3,Sheldon,SB,12,52,2.950500740555054
0,morning3,Sheldon,SB,12,21,767.5818841970994
0,morning3,Sheldon,SB,12,61,25.23610114389273
0,morning3,Sheldon,SB,13,21,309.8562685803041
0,morning3,Sheldon,SB,13,61,7.756630404247996
0,morning3,Sheldon,SB,13,52,4.4567499087268
0,morning3,Sheldon,SB,14,52,2.099749953463263
0,morning3,Sheldon,SB,14,21,438.03219619548497
0,morning3,Sheldon,SB,14,61,20.874226228362318
0,morning3,Sheldon,SB,15,21,515.4850794411699
0,morning3,Sheldon,SB,15,52,89.98353600969327
0,morning3,Sheldon,SB,15,61,63.27872369435001
0,morning3,Sheldon,SB,15,42,36.44293028203178
0,morning3,Sheldon,SB,16,21,631.9989957111344
0,morning3,Sheldon,SB,16,52,4.602924384700145
0,morning3,Sheldon,SB,16,61,47.1930483316393
0,morning3,Sheldon,SB,17,21,403.2887679660881
0,morning3,Sheldon,SB,17,61,12.95600511563329
0,morning3,Sheldon,SB,17,52,36.52615420800556
0,morning3,Sheldon,SB,18,21,377.1140627435385
0,morning3,Sheldon,SB,18,52,36.85867687574388
0,morning3,Sheldon,SB,18,61,43.730198931519546
0,morning3,Sheldon,SB,19,21,472.3586638368638
0,morning3,Sheldon,SB,19,61,13.827936574142283
0,morning3,Sheldon,SB,19,52,67.23544648219249
0,morning3,Sheldon,SB,20,21,471.89636112563994
0,morning3,Sheldon,SB,20,52,14.047446834106621
0,morning3,Sheldon,SB,21,21,409.69644304819514
0,morning3,Sheldon,SB,21,61,112.95127848341374
0,morning3,Sheldon,SB,21,52,41.238908202381495
0,morning3,Sheldon,SB,22,61,79.34782596513833
0,morning3,Sheldon,SB,22,21,589.7134903036244
0,morning3,Sheldon,SB,22,52,18.182143253689514
